Player ID,Name,Data-version,Rating,Position,Current Price,Average Price Change,LGB Prediction,Transformer Prediction,Action
242511,Miroslav Klose,icon gold,ST,89,177360.46511627908,452.3809523809524,-22.339505246795746,155.78633,Sell
238419,Hernán Crespo,icon gold,ST,85,217150.0,448.9795918367347,288.0357273868653,154.08527,Sell
239062,Alessandro Nesta,icon gold,CB,90,246573.77049180327,441.6666666666667,-566.1567680587129,159.6949,Sell
239065,Fabio Cannavaro,icon gold,CB,89,341336.36363636365,435.18518518518516,-99.27989305739911,164.98169,Sell
239057,Gheorghe Hagi,icon gold,CAM,89,533398.1481481482,424.52830188679246,637.3280280927355,163.03429,Sell
50564304,Theo Hernández,if gold,LWB,86,197607.33898305084,422.41379310344826,84.36116366507085,163.70668,Sell
238383,Alessandro Del Piero,icon gold,CF,87,849907.6923076923,414.0625,85.98592885517397,165.8643,Sell
247695,Didier Drogba,icon gold,ST,89,598423.0769230769,389.61038961038963,0.18295165409064307,74.95878,Sell
237063,Ronaldo Luís Nazário de Lima,icon gold,ST,90,2052963.4146341463,388.8888888888889,1.5651167167796842,167.95058,Sell
243028,Sol Campbell,icon gold,CB,87,448838.23529411765,388.05970149253733,265.38424040006385,162.62993,Sell
242929,Frank Lampard,icon gold,CM,86,191087.71929824562,383.92857142857144,-60.28587648721438,152.63815,Sell
50553979,Lukas Klostermann,halloween gold,CB,85,168864.76923076922,379.078431372549,453.86557146437247,163.41579,Sell
201535,Raphaël Varane,gold,CB,86,127335.6081081081,376.71232876712327,510.02484027435787,158.22636,Sell
239520,Ryan Giggs,icon gold,LM,87,160421.05263157896,375.0,-351.7832702186757,165.15303,Sell
50571778,Éder Gabriel Militão,adidas gold,CB,85,500679.83950617287,352.0875,-566.0328155482508,160.30203,Sell
243712,Josep Guardiola Sala,icon gold,CDM,87,392620.6896551724,350.87719298245617,-124.32871408371552,74.74869,Sell
255357,Samuel Eto'o,icon gold,ST,87,1303348.5915492957,350.0,-70.84514716003787,161.61748,Sell
50534204,Memphis Depay,otw gold,CF,86,124995.10294117648,343.2835820895522,506.9910146211109,162.07451,Sell
238437,George Best,icon gold,RW,88,767774.647887324,328.57142857142856,117.65474575661818,165.74786,Sell
50515546,Ángel Di María,adidas gold,RW,89,244924.24242424243,315.38461538461536,-367.2935862565611,164.2103,Sell
239058,Michael Laudrup,icon gold,CF,85,160848.2142857143,309.09090909090907,-64.63575400513135,159.0224,Sell
239537,Paul Scholes,icon gold,CM,89,211981.81818181818,305.55555555555554,-289.9840033880235,75.55362,Sell
388,Sol Campbell,icon gold,CB,85,419330.5084745763,301.7241379310345,14511.889989717858,177.75523,Sell
239063,Alessandro Nesta,icon gold,CB,88,169391.66666666666,296.6101694915254,-561.0977749057207,76.57676,Sell
242626,Hidetoshi Nakata,icon gold,CAM,85,203385.12162162163,292.2328767123288,-306.0301710164575,161.35753,Sell
239527,Franco Baresi,icon gold,CB,88,142530.61224489796,291.6666666666667,-118.66493566184585,159.75023,Sell
256013,Ferenc Puskás,icon gold,CF,89,1339438.3561643835,291.6666666666667,-331.1554320176822,154.51021,Sell
1109,Paolo Maldini,icon gold,LB,88,508364.406779661,284.48275862068965,31136.93794248669,164.69809,Sell
50524689,Keylor Navas,if gold,GK,89,48929.6875,281.74603174603175,122.91288432918411,150.85944,Sell
239539,Paul Scholes,icon gold,CM,87,123941.17647058824,280.0,25.09930159557019,160.91583,Sell
50526413,Antoine Griezmann,otw gold,ST,85,161320.5465116279,278.43529411764706,-381.5004539792055,75.83889,Sell
50554140,Leroy Sané,ucl_live gold,RM,88,332852.6105263158,269.5,-56.912777948570564,160.86879,Sell
50540370,Sadio Mané,if gold,CAM,90,511199.5352112676,264.2857142857143,190.29043323705042,148.51875,Sell
50566860,Achraf Hakimi,otw gold,RB,85,384883.3289473684,256.6666666666667,-49.97635809733146,160.58246,Sell
190871,Neymar da Silva Santos Jr.,gold,LW,91,598786.6373626373,255.55555555555554,-36.974910967939934,170.41212,Sell
257416,Davor Šuker,icon gold,ST,85,297414.28571428574,246.3768115942029,-49.52864153532175,151.25813,Sell
243783,Michael Ballack,icon gold,CM,86,284213.23529411765,246.26865671641792,-201.79463806677396,158.81529,Sell
